Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2021-05-12;5;33612965479.0;1379942854.0;2149801527.0;35998147013.0;14394199889.0;21603947124.0;275111598.0;2726555751.0;3915458411.0;14686821364.0;6179951629.0;5222500376.0;957451253.0;949899791.0;2709484.0;13.4;15.5;2319086458.0;2258694970.0;265025713.0;14669311487.0;43;1554641691.0
2021-05-24;5;28653590313.0;5580388479.0;2413680723.0;31999114027.0;10775878368.0;21223235659.0;266042802.0;2025437723.0;3478059003.0;15453696132.0;11532257043.0;10637930959.0;894326083.0;886789221.0;2747987.0;12.8;16.9;7821431563.0;2016919438.0;192664127.0;11041921170.0;33;1516944417.0
2021-07-06;7;30421192354.0;4342617417.0;1890531429.0;33460468355.0;15465977744.0;17994490611.0;290760290.0;2895674046.0;3766224667.0;11041831607.0;9465285828.0;8984529180.0;480756648.0;474493026.0;2323272.0;19.5;20.9;6629692253.0;1488094196.0;192860981.0;15756738034.0;27;1314208348.0
2021-07-25;7;25477661542.0;1760007396.0;1844027312.0;27377802835.0;10459643758.0;16918159077.0;228324461.0;2107200909.0;3096950185.0;11485683521.0;5695816473.0;5068186211.0;627630262.0;621990691.0;2287357.0;21.9;21.7;2458660424.0;1983603164.0;191640472.0;10687968219.0;41;1219508219.0
2021-07-30;7;29250580542.0;3588096750.0;1886232485.0;31964724136.0;14085850715.0;17878873421.0;270295601.0;2795243905.0;3799397958.0;11013935957.0;8390923893.0;7830586725.0;560337168.0;554749938.0;2296020.0;20.2;21.7;5393401090.0;1775653477.0;202451063.0;14356146316.0;47;1185823129.0
2021-08-04;8;29687390292.0;622006146.0;1844154129.0;30360942078.0;12969347128.0;17391594950.0;300207257.0;2673349103.0;3523932320.0;10894106270.0;3372812255.0;2979498973.0;393313282.0;387445988.0;3591924.0;18.0;21.6;847479146.0;1253417375.0;233100194.0;13269554385.0;20;1251909028.0
2021-08-09;8;26650712563.0;1843809333.0;1817552028.0;28950446354.0;11957422130.0;16993024224.0;288604250.0;2542137149.0;3296774092.0;10865508734.0;6162817283.0;5480607470.0;682209813.0;676443512.0;3526436.0;18.8;21.4;2669444410.0;2265742158.0;201722130.0;12246026380.0;58;1204278333.0
2021-08-11;8;29161467938.0;645594333.0;1863163128.0;30487749484.0;12974965561.0;17512783923.0;297503829.0;2695360957.0;3581457379.0;10938461758.0;4067835913.0;3280152800.0;787683113.0;781961566.0;3517582.0;20.9;21.3;330528014.0;2565670003.0;232796906.0;13272469390.0;82;1159622744.0
2021-08-14;8;27539004375.0;800573313.0;1918028362.0;28937459506.0;11217426818.0;17720032688.0;261238971.0;2408945164.0;3525671476.0;11524177077.0;4338580583.0;3546952975.0;791627608.0;785920931.0;3500525.0;23.4;21.1;650180104.0;2527152971.0;221523778.0;11478665789.0;94;1137933011.0
2021-08-18;8;29147514729.0;1138677333.0;1842609486.0;30530167800.0;13172653177.0;17357514623.0;289707883.0;2687858826.0;3521802539.0;10858145375.0;4610799962.0;4157284001.0;453515961.0;449321613.0;2024990.0;19.4;20.8;1895285708.0;1608204980.0;246860073.0;13462361060.0;32;1091002700.0
2021-08-21;8;26746956500.0;1013426063.0;1859598547.0;28209844873.0;11033478936.0;17176365937.0;249350284.0;2362038305.0;3413059195.0;11151918152.0;4556561528.0;3952474568.0;604086961.0;599945353.0;1994876.0;20.4;20.5;1378344882.0;2103489513.0;220648546.0;11282829220.0;59;1050097396.0
2021-08-22;8;24814802521.0;2244504583.0;1849433119.0;26658794307.0;9939852751.0;16718941555.0;240782397.0;2008474515.0;3066393706.0;11403290937.0;6129506576.0;5576672423.0;552834153.0;548691703.0;1997815.0;20.3;20.4;3277342444.0;1807596251.0;191577088.0;10180635148.0;50;1018851367.0
2021-09-03;9;31995214708.0;746654479.0;1891627900.0;32985933689.0;15092069031.0;17893864658.0;279774013.0;2749353562.0;3935047871.0;10929689212.0;3882748797.0;3372903533.0;509845264.0;505941047.0;2028757.0;19.9;19.2;1346362514.0;1484254548.0;253747436.0;15371843044.0;46;1033858228.0
2021-09-14;9;32900653063.0;1124134208.0;1893760348.0;33786834245.0;15944135672.0;17842698573.0;284209661.0;2832587585.0;3966714490.0;10759186836.0;4164121109.0;3817558569.0;346562540.0;342786502.0;2029687.0;20.7;17.8;2098177299.0;1135569805.0;260045370.0;16228345333.0;20;906670255.0
2021-09-24;9;31951546938.0;593266083.0;1895194028.0;32818642610.0;14866543556.0;17952099054.0;268279766.0;3007919005.0;3897309128.0;10778591156.0;3619944690.0;3005879564.0;614065126.0;601351320.0;11006841.0;17.1;16.5;634285535.0;1979089134.0;264388906.0;15134823322.0;83;985618299.0
2021-10-29;10;36077794146.0;4850410813.0;2454376085.0;38517671272.0;15035175008.0;23482496264.0;286306652.0;3012236438.0;4608490038.0;15575463136.0;10022450302.0;9748537237.0;273913065.0;261630479.0;8909854.0;12.7;11.6;8131783493.0;784642235.0;277786278.0;15321481660.0;39;1088263470.0
2021-10-31;10;29689547500.0;4970292840.0;2328912305.0;32075597730.0;10303297052.0;21772300678.0;228792128.0;2104034880.0;3743891406.0;15695582264.0;9919057889.0;9656998773.0;262059116.0;249681710.0;8923664.0;13.4;11.3;7811126327.0;798607981.0;233802514.0;10532089180.0;36;1278787868.0
2021-11-12;11;43073528813.0;1086509938.0;3409998930.0;44068031010.0;14063647778.0;30004383232.0;311250202.0;3526953705.0;5366727389.0;20799451936.0;5897872115.0;5629578207.0;268293907.0;260425586.0;3093780.0;8.3;9.5;2565050729.0;877538006.0;406861050.0;14374897980.0;53;2434426157.0
2021-11-14;11;36356601479.0;1196673438.0;3041995864.0;37371677419.0;10718862072.0;26652815347.0;258071901.0;2491313116.0;4218627585.0;19684802746.0;5599367714.0;5454882169.0;144485545.0;136580006.0;3099860.0;9.8;9.2;2717438528.0;515307108.0;345622473.0;10976933973.0;29;2344994730.0
2021-11-17;11;46707414542.0;572581042.0;3465576048.0;46794419797.0;16725852533.0;30068567263.0;325358820.0;3615371928.0;5460898608.0;20666937908.0;4558311202.0;4407502563.0;150808639.0;142677314.0;3105931.0;8.8;8.8;1381274757.0;492564252.0;433148858.0;17051211353.0;39;2666297881.0
2021-11-24;11;51094651000.0;1106890875.0;4052989687.0;51678647392.0;17338143458.0;34340503933.0;344684332.0;3933994608.0;5998585683.0;24063239310.0;6205735134.0;6005765283.0;199969851.0;191403999.0;3442394.0;6.3;7.8;2586143146.0;485999896.0;461858180.0;17682827790.0;45;3107172627.0
2021-12-10;12;51506165208.0;6405878563.0;4510341759.0;54809501909.0;17166274681.0;37643227228.0;338837243.0;4010873697.0;6655832420.0;26637683868.0;14648910844.0;14524380093.0;124530751.0;115011268.0;2308874.0;5.7;5.9;11163342951.0;360371258.0;429353822.0;17505111924.0;35;3087145401.0
2021-12-17;12;50575799875.0;2787812688.0;4324061879.0;53125672269.0;16696455678.0;36429216591.0;334228168.0;3916154356.0;6481131823.0;25697702244.0;10099420867.0;9812620587.0;286800280.0;276834057.0;2967766.0;6.1;5.4;5881192070.0;958276904.0;437673906.0;17030683846.0;77;3220706737.0
2021-12-19;12;48408479333.0;852172646.0;4408021568.0;48901488843.0;12207333042.0;36694155802.0;292327614.0;3045354338.0;5462983468.0;27893490382.0;6206953907.0;5997063120.0;209890787.0;200140361.0;2680794.0;4.9;5.2;2498081847.0;778126830.0;453750183.0;12499660656.0;53;2897916899.0
2021-12-29;12;38289812833.0;5252112375.0;3235990500.0;41526798602.0;12704410719.0;28822387883.0;293720561.0;3195577637.0;5059121482.0;20273968203.0;12056106009.0;11972940178.0;83165831.0;73232253.0;3817794.0;11.0;4.8;8660401611.0;345277545.0;331017365.0;12998131280.0;27;3015383688.0
2022-01-09;1;45222365063.0;3335794208.0;4139760394.0;46703638187.0;11870884100.0;34832754088.0;277343007.0;2837167453.0;5196980518.0;26521263110.0;9382654887.0;9272715950.0;109938937.0;98283589.0;4409036.0;6.4;4.8;5869203104.0;361285700.0;425827160.0;12148227107.0;23;3121066324.0
2022-01-17;1;57479094083.0;568134771.0;4821585764.0;56923615528.0;17303124153.0;39620491375.0;360067564.0;4107092734.0;6653386238.0;28499944839.0;5389885839.0;5164889467.0;224996371.0;214634678.0;2779698.0;3.4;5.0;1091349458.0;797595111.0;555643859.0;17663191717.0;38;3472029896.0
2022-01-25;1;60452933646.0;307430542.0;5090563123.0;59459252811.0;18245929566.0;41213323245.0;374150017.0;4362610141.0;7027987830.0;29448575257.0;4979586436.0;4649259457.0;330326978.0;319423391.0;2883097.0;2.7;5.4;238165181.0;1196806164.0;575273606.0;18620079583.0;56;3511194735.0
2022-02-01;2;51912087604.0;4252176000.0;4455197536.0;54722438211.0;17630607047.0;37091831164.0;343687637.0;3980371239.0;6539133671.0;26228638617.0;11999488430.0;11794596065.0;204892366.0;195891245.0;2565772.0;6.2;5.7;8202450257.0;806441302.0;481764288.0;17974294684.0;49;2956651679.0
2022-02-16;2;44272339083.0;8348520021.0;3701199080.0;48652675687.0;16752368641.0;31900307046.0;320442546.0;3543368791.0;5705415747.0;22331079962.0;16793836700.0;16651862262.0;141974437.0;132522099.0;2752333.0;8.9;6.6;13090247785.0;495950593.0;363780996.0;17072811187.0;23;3166774172.0
2022-02-21;2;42849359458.0;7868165146.0;3657481870.0;47683638841.0;16127936433.0;31555702408.0;310684556.0;3434926418.0;5501275507.0;22308815927.0;16717034590.0;16378025357.0;339009233.0;329650831.0;2545433.0;9.3;6.9;12331123920.0;1183831037.0;357108191.0;16438620989.0;47;3158889230.0
2022-03-04;3;43946721125.0;1142485667.0;3430292140.0;45815739792.0;15984627777.0;29831112015.0;301724435.0;3457938259.0;5412076651.0;20659372670.0;6876709061.0;6485657534.0;391051526.0;381398961.0;2550519.0;8.5;7.7;2305289851.0;1241404420.0;434912587.0;16286352212.0;44;3294887142.0
2022-03-05;3;40948328438.0;1099211771.0;3541007412.0;43017485568.0;12509174184.0;30508311384.0;255400018.0;2983509587.0;5006692715.0;22262709064.0;7133116409.0;6655774259.0;477342150.0;467089113.0;3106392.0;7.9;7.7;2160798264.0;1543058735.0;423740096.0;12764574202.0;53;3389166534.0
2022-03-07;3;47014870146.0;3324019083.0;4022926823.0;50667436885.0;16548410648.0;34119026237.0;323305777.0;3698406652.0;5711189516.0;24386124292.0;11430846271.0;10722304062.0;708542209.0;698211549.0;3106392.0;5.8;7.9;5735718917.0;2299960985.0;431333625.0;16871716425.0;93;3343654549.0
2022-03-11;3;41623958979.0;5461588208.0;3314713288.0;44884391721.0;15879176299.0;29005215422.0;297962695.0;3413782690.0;5336296885.0;19957173151.0;12391198278.0;12079793733.0;311404545.0;301075699.0;3106247.0;9.1;8.2;9259156361.0;893194434.0;354464040.0;16177138994.0;27;2194826787.0
2017-03-19;3;32588131292.0;3015146667.0;1976998011.0;35846003300.0;7944299569.0;27901703731.0;944649641.0;4177957689.0;4089103081.0;18689993320.0;8565962799.0;8148207813.0;417754986.0;395072483.0;118083.0;11.5;8.9;4911738653.0;880347504.0;315946112.0;8888949210.0;;2771951689.0
2017-03-20;3;38862690604.0;2042544646.0;2139714141.0;42105286676.0;12116232710.0;29989053966.0;1613327892.0;6015220422.0;4975914811.0;17384590840.0;7773218537.0;7324124868.0;449093669.0;425858730.0;118095.0;11.5;9.0;4187519458.0;774829494.0;348363678.0;13729560602.0;;2808804119.0
2017-03-29;3;36465619042.0;719042604.0;1972260003.0;38800492251.0;12588346102.0;26212146149.0;1657727468.0;5506893698.0;4534141228.0;14513383754.0;5374836103.0;4895582965.0;479253138.0;454741067.0;118899.0;13.0;10.0;1485136264.0;1168720733.0;348660286.0;14246073570.0;79;2719056217.0
2017-04-11;4;35819604604.0;835666000.0;1928282973.0;36410187397.0;12399742477.0;24010444921.0;1517839293.0;5144295350.0;4298291378.0;13050018899.0;3681234731.0;3105237493.0;575997238.0;555907998.0;118421.0;13.5;11.6;1268766792.0;1209984664.0;326702965.0;13917581770.0;73;1202209156.0
2017-04-19;4;39342348958.0;1644033229.0;2169969056.0;41050478868.0;12530288244.0;28520190623.0;1626479407.0;5292809544.0;4818244969.0;16782656704.0;5876749975.0;5282683569.0;594066406.0;573940757.0;139854.0;10.0;12.6;3350658347.0;1398699125.0;354617781.0;14156767651.0;92;1127326503.0
2017-04-25;4;38846956458.0;703171438.0;2139999421.0;39518099235.0;12566368013.0;26951731222.0;1594599732.0;5234318219.0;4628345802.0;15494467468.0;3854089178.0;3297480097.0;556609080.0;536809873.0;139823.0;11.1;13.4;1941383368.0;844140956.0;339775542.0;14160967745.0;35;1068167270.0
2017-04-27;4;43524032396.0;722323188.0;2475287728.0;43753532155.0;12746605290.0;31006926865.0;1660151310.0;5556716128.0;5157638758.0;18632420670.0;3824055773.0;3305112424.0;518943349.0;499130519.0;139747.0;8.5;13.7;1644702597.0;1013523929.0;396945099.0;14406756600.0;45;1165597685.0
2017-05-06;5;32562232938.0;1994330188.0;1974448158.0;33677560519.0;8992086713.0;24685473805.0;968136492.0;4054980705.0;4066718592.0;15595638017.0;5365986935.0;4969462090.0;396524844.0;376353971.0;161613.0;12.7;14.8;3221841833.0;838421187.0;281881008.0;9960223205.0;26;1305596115.0
2017-05-08;5;31402681167.0;1216490021.0;1889015500.0;32692217756.0;8310387570.0;24381830185.0;1341818171.0;3599206087.0;3505572227.0;15935233700.0;4683906662.0;4043648979.0;640257683.0;620238481.0;161613.0;12.5;15.1;2021954542.0;1350651529.0;288864552.0;9652205741.0;57;1311155738.0
2017-05-31;5;33518801729.0;446152083.0;1779996692.0;33858620236.0;12929559074.0;20929061161.0;1502095967.0;4830623433.0;3779277415.0;10817064346.0;2841410255.0;2250130097.0;591280157.0;572468055.0;161038.0;20.4;17.7;562029451.0;1108996132.0;275442973.0;14431655041.0;46;1170312520.0
2017-06-13;6;33913747958.0;607688750.0;1805683479.0;34701198765.0;13180358837.0;21520839928.0;1635738357.0;5146219625.0;3980799946.0;10758082001.0;3472593324.0;2751508500.0;721084824.0;706119635.0;121959.0;20.7;19.0;912174764.0;1443948094.0;271770288.0;14816097194.0;67;1116403349.0
2017-06-25;6;26503542021.0;1494003917.0;1540719849.0;27956713722.0;8506644569.0;19450069154.0;808737474.0;3699174069.0;3088253429.0;11853904183.0;4722588902.0;4032060660.0;690528242.0;677302888.0;121576.0;22.8;20.1;2335780167.0;1452064944.0;234693434.0;9315382043.0;58;934684000.0
2017-06-27;6;34684934438.0;567339729.0;1856741526.0;34935256777.0;13333733588.0;21601523189.0;1624739118.0;5291334356.0;4027720345.0;10657729370.0;2964304384.0;2495932882.0;468371502.0;456229430.0;121554.0;22.1;20.2;998195264.0;1000273111.0;289900790.0;14958472706.0;31;965757725.0
2017-07-06;7;34692936104.0;880892625.0;2306407692.0;35182899161.0;13676660625.0;21506238536.0;1693355373.0;5231275641.0;3944300287.0;10637307234.0;3973214450.0;3291158271.0;682056180.0;670509179.0;125293.0;23.4;20.9;1675641944.0;1326404839.0;295951076.0;15370015998.0;62;971122306.0
2017-07-18;7;34328584833.0;1279988708.0;2276105636.0;35361544743.0;13597084517.0;21764460226.0;1654362005.0;5268198257.0;4015442464.0;10826457501.0;4883398125.0;4138159326.0;745238798.0;735556021.0;124940.0;24.3;21.5;2540936340.0;1503866792.0;294343870.0;15251446522.0;78;838551085.0
2017-07-27;7;32175062417.0;1236796625.0;2099233132.0;33122402075.0;12459906650.0;20662495426.0;1511861937.0;4935836691.0;3738782586.0;10476014212.0;4556721360.0;4050766653.0;505954707.0;496450240.0;124902.0;19.8;21.7;2493107007.0;1114673851.0;273351945.0;13971768587.0;40;948870307.0
2017-08-15;8;26076755417.0;1370000917.0;1863479732.0;26584022773.0;8199265406.0;18384757367.0;1431562722.0;3362404596.0;2896061577.0;10694728472.0;3985908022.0;3518725743.0;467182279.0;458361022.0;125324.0;20.7;21.0;2164309688.0;943056140.0;245160016.0;9630828128.0;43;878541618.0
2017-08-17;8;29715847333.0;1253877313.0;1906474453.0;30811115079.0;10653468667.0;20157646413.0;1424011255.0;4701647046.0;3702419303.0;10329568808.0;4532787494.0;3944623917.0;588163578.0;579328886.0;125097.0;21.2;20.9;2385414347.0;1282612893.0;277167982.0;12077479922.0;56;864759740.0
2017-08-18;8;29938904854.0;1212171417.0;1922170541.0;30780668289.0;10487730087.0;20292938202.0;1417112003.0;4634925249.0;3762046743.0;10478854207.0;4252629727.0;3764408653.0;488221074.0;479400269.0;125121.0;20.9;20.8;2427233396.0;977436269.0;276524334.0;11904842090.0;46;847959479.0
2017-09-08;9;31699172104.0;2871325604.0;2061432868.0;33364528981.0;12300684267.0;21063844714.0;1404406009.0;4761739983.0;4023049996.0;10874648727.0;6867069618.0;6413712903.0;453356715.0;446061149.0;124494.0;17.7;18.6;5065304903.0;930135038.0;268954270.0;13705090276.0;44;871629122.0
2017-09-16;9;30971039021.0;404831917.0;2297608186.0;30463435384.0;8992703059.0;21470732326.0;898398308.0;4005944544.0;3889360320.0;12677029153.0;2502772924.0;2065895472.0;436877452.0;429757333.0;170218.0;13.7;17.5;640099910.0;962630534.0;307936458.0;9891101367.0;52;900041925.0
2017-09-17;9;29842630021.0;346027042.0;2197333686.0;29195347583.0;7809612980.0;21385734604.0;754058758.0;3509199628.0;3407135549.0;13715340669.0;2197292549.0;1846115299.0;351177251.0;344064073.0;170218.0;13.3;17.4;638087160.0;712838052.0;301214258.0;8563671738.0;34;846366746.0
2017-09-25;9;34458818521.0;435100021.0;2290134613.0;33772893678.0;12062074392.0;21710819285.0;1349165048.0;4727381457.0;3893290388.0;11740982391.0;2361316087.0;2101164979.0;260151108.0;252608069.0;169767.0;16.2;16.3;997817396.0;597747229.0;322006296.0;13411239440.0;29;765750774.0
2017-10-09;10;36847601104.0;350014292.0;2487501664.0;35810559993.0;12113940227.0;23696619766.0;1333116770.0;4744885671.0;4175649868.0;13442967457.0;2144025088.0;1823429437.0;320595650.0;313612237.0;242142.0;14.1;14.5;641498500.0;747238640.0;343550242.0;13447056997.0;52;755287947.0
2017-10-30;10;39850468250.0;981897458.0;2749518382.0;39543466077.0;11906853616.0;27636612461.0;1436289723.0;5202271000.0;4776629243.0;16221422495.0;3792091742.0;3471047222.0;321044520.0;311136795.0;221819.0;11.3;11.5;2184637403.0;780836650.0;367678075.0;13343143339.0;71;825598259.0
2017-11-05;11;33949351104.0;1500281583.0;2575321968.0;35483491411.0;7992911624.0;27490579787.0;830348508.0;3877829707.0;4078583137.0;18703818435.0;5950477547.0;5675061590.0;275415956.0;264031459.0;108235.0;10.8;10.6;3220947653.0;558911952.0;340733688.0;8823260132.0;50;2166088774.0
2017-11-09;11;48886232229.0;330668917.0;3587507733.0;48233369515.0;13177635276.0;35055734239.0;1688336399.0;6338595576.0;6018454254.0;21010348010.0;3754799846.0;3562563076.0;192236769.0;180065144.0;97095.0;7.5;10.0;1115983549.0;390671054.0;489485909.0;14865971675.0;35;2243149800.0
2017-11-14;11;50202399896.0;550923188.0;3718047632.0;50019833766.0;13465579577.0;36554254189.0;1776333105.0;6654951544.0;6192224830.0;21930744711.0;4585865190.0;4294609257.0;291255932.0;278441022.0;97643.0;7.4;9.2;1261323500.0;718685904.0;499460500.0;15241912682.0;74;2599464140.0
2017-12-05;12;56769602896.0;201371938.0;4396970149.0;55325353618.0;13728755156.0;41596598462.0;1883622961.0;7048444665.0;6883683396.0;25780847440.0;3734068344.0;3563541271.0;170527073.0;152152760.0;127769.0;4.4;6.4;651004958.0;415600725.0;579975535.0;15612378117.0;39;2650485660.0
2017-12-07;12;54935307833.0;2841081458.0;4200349939.0;56659295549.0;13776426194.0;42882869355.0;1903635848.0;7213659667.0;7077098911.0;26688474930.0;9285949241.0;9129252618.0;156696623.0;138318536.0;127765.0;4.9;6.2;6378324333.0;320483425.0;520530127.0;15680062042.0;35;2570755572.0
2018-01-08;1;49575091542.0;1472828458.0;3664314937.0;50766192198.0;12569933692.0;38196258505.0;1734462958.0;6873605360.0;5945707036.0;23642483152.0;6798183102.0;6661688377.0;136494725.0;115870535.0;186310.0;8.1;4.8;3599080972.0;250737878.0;469939050.0;14304396650.0;21;2932152002.0
2018-01-12;1;52965858292.0;384089875.0;3999167505.0;52479453323.0;12998770211.0;39480683112.0;1656636371.0;6476642212.0;6399568601.0;24947835928.0;4414253242.0;4254361776.0;159891466.0;139261096.0;186373.0;6.5;4.9;948279688.0;394769420.0;517400830.0;14655406582.0;38;3054713183.0
2018-01-16;1;48292551750.0;4713088125.0;3529451628.0;51784253698.0;13345353216.0;38438900482.0;1827895206.0;6966188015.0;6239871616.0;23404945645.0;12173996082.0;12015681556.0;158314526.0;138031479.0;186375.0;7.6;5.0;8859604757.0;290417806.0;439754381.0;15173248422.0;36;3007778498.0
2018-02-16;2;51389461250.0;419576208.0;3835870165.0;51490648883.0;12912024856.0;38578624027.0;1661625827.0;6405775055.0;6289750051.0;24221473093.0;4857732473.0;4582762672.0;274969801.0;257374881.0;221437.0;6.3;6.6;1132634181.0;570922747.0;501098466.0;14573650683.0;36;3134569350.0
2018-02-21;2;53494590438.0;1696954396.0;4052221185.0;55592017283.0;13612367854.0;41979649430.0;1863424268.0;6931937327.0;6739378378.0;26444909458.0;8375830382.0;7940341550.0;435488832.0;417593981.0;220978.0;4.9;6.9;4320167695.0;995276885.0;529227955.0;15475792122.0;68;3039499303.0
2018-03-13;3;44624540979.0;2069358563.0;3178427282.0;46817404430.0;13143901441.0;33673502989.0;1756026976.0;6427068044.0;5669231152.0;19821176817.0;7838843120.0;7418179288.0;420663833.0;401486065.0;1137821.0;10.0;8.4;3837013445.0;964640616.0;398193825.0;14899928417.0;47;3006310364.0
2018-03-20;3;54248557896.0;2438603875.0;4128046577.0;56851248037.0;13718173544.0;43133074493.0;1934466200.0;7254496988.0;6974825502.0;26969285803.0;9642466342.0;9129853343.0;512612999.0;493391834.0;1154519.0;4.4;9.0;5668018486.0;1028478093.0;473125748.0;15652639744.0;51;2915426700.0
